,datadate,tic,prccd,ajexdi,prcod,prchd,prcld,cshtrd
1825,20200909,ذوب.csv,6352.0,1.0,6146.0,6459.0,6146.0,381070017
1826,20200912,ذوب.csv,6528.0,1.0,6438.0,6528.0,6239.0,333860918
1827,20200913,ذوب.csv,6220.0,1.0,6527.0,6590.0,6149.0,289970662
1828,20200914,ذوب.csv,6558.0,1.0,6201.0,6558.0,6160.0,300180845
1829,20200915,ذوب.csv,6790.0,1.0,6692.0,6790.0,6569.0,67457905
1830,20200916,ذوب.csv,6930.0,1.0,7081.0,7081.0,6792.0,367045103
1831,20200919,ذوب.csv,6700.0,1.0,6937.0,7230.0,6670.0,283832252
1832,20200920,ذوب.csv,6521.0,1.0,6829.0,6829.0,6521.0,61227977
1833,20200921,ذوب.csv,6255.0,1.0,6255.0,6255.0,6255.0,25627983
1834,20200922,ذوب.csv,6020.0,1.0,6050.0,6240.0,5943.0,229419387
1835,20200923,ذوب.csv,5761.0,1.0,6080.0,6228.0,5700.0,205336858
1836,20200926,ذوب.csv,5620.0,1.0,5900.0,6100.0,5620.0,142204156
1837,20200927,ذوب.csv,5451.0,1.0,5451.0,5500.0,5451.0,42181217
1838,20200928,ذوب.csv,5179.0,1.0,5179.0,5179.0,5179.0,18498314
1839,20200929,ذوب.csv,4980.0,1.0,4943.0,5103.0,4943.0,364685610
1840,20200930,ذوب.csv,5146.0,1.0,5021.0,5197.0,4770.0,217394916
1841,20201003,ذوب.csv,5267.0,1.0,5220.0,5267.0,5148.0,52152230
1842,20201004,ذوب.csv,5410.0,1.0,5506.0,5506.0,5196.0,432465509
1843,20201005,ذوب.csv,5579.0,1.0,5400.0,5650.0,5250.0,184116006
1844,20201006,ذوب.csv,5809.0,1.0,5533.0,5809.0,5533.0,23860463
1845,20201007,ذوب.csv,6097.0,1.0,6097.0,6097.0,6070.0,171852116
1846,20201010,ذوب.csv,6400.0,1.0,6179.0,6401.0,5900.0,299542666
1847,20201011,ذوب.csv,6330.0,1.0,6510.0,6590.0,6300.0,296786167
1848,20201012,ذوب.csv,6240.0,1.0,6310.0,6533.0,6207.0,212716480
1849,20201013,ذوب.csv,5969.0,1.0,6160.0,6387.0,5969.0,217408040
1850,20201014,ذوب.csv,5727.0,1.0,5810.0,5900.0,5727.0,159696625
1851,20201018,ذوب.csv,5456.0,1.0,5630.0,5680.0,5456.0,43735552
1852,20201019,ذوب.csv,5220.0,1.0,5220.0,5220.0,5220.0,5600772
1853,20201020,ذوب.csv,5150.0,1.0,5150.0,5150.0,5150.0,33472357
1854,20201021,ذوب.csv,4934.0,1.0,5151.0,5398.0,4901.0,227609576
1855,20201024,ذوب.csv,4835.0,1.0,4950.0,5000.0,4835.0,50101271
1856,20201026,ذوب.csv,4654.0,1.0,4617.0,4699.0,4617.0,284829788
1857,20201027,ذوب.csv,4400.0,1.0,4391.0,4420.0,4391.0,101219175
1858,20201028,ذوب.csv,4610.0,1.0,4301.0,4610.0,4180.0,252227916
1859,20201031,ذوب.csv,4684.0,1.0,4684.0,4684.0,4610.0,144387250
1860,20201101,ذوب.csv,4589.0,1.0,4786.0,4830.0,4500.0,221927179
1861,20201102,ذوب.csv,4610.0,1.0,4600.0,4790.0,4540.0,130733129
1862,20201104,ذوب.csv,4877.0,1.0,4799.0,4877.0,4650.0,222004053
1863,20201107,ذوب.csv,4625.0,1.0,4625.0,4625.0,4625.0,14602693
1864,20201108,ذوب.csv,4488.0,1.0,4488.0,4488.0,4488.0,5763462
1865,20201109,ذوب.csv,4436.0,1.0,4436.0,4488.0,4436.0,137695856
1866,20201110,ذوب.csv,4217.0,1.0,4400.0,4510.0,4217.0,263993480
1867,20201111,ذوب.csv,4300.0,1.0,4260.0,4400.0,4071.0,270964283
1868,20201114,ذوب.csv,4446.0,1.0,4360.0,4446.0,4359.0,67797197
1869,20201115,ذوب.csv,4350.0,1.0,4651.0,4651.0,4250.0,307036596
1870,20201116,ذوب.csv,4500.0,1.0,4302.0,4609.0,4302.0,182371744
1871,20201117,ذوب.csv,4741.0,1.0,4520.0,4741.0,4516.0,264179731
1872,20201118,ذوب.csv,4959.0,1.0,4959.0,4959.0,4959.0,24701619
1873,20201121,ذوب.csv,4724.0,1.0,5206.0,5206.0,4712.0,476903139
1874,20201122,ذوب.csv,4729.0,1.0,4729.0,4910.0,4729.0,210222194
1875,20201123,ذوب.csv,4618.0,1.0,4640.0,4899.0,4555.0,280361157
1876,20201124,ذوب.csv,4483.0,1.0,4600.0,4680.0,4443.0,327379719
1877,20201125,ذوب.csv,4722.0,1.0,4480.0,4722.0,4410.0,309714904
1878,20201128,ذوب.csv,4775.0,1.0,4690.0,4860.0,4540.0,253897152
1879,20201129,ذوب.csv,4999.0,1.0,4820.0,4999.0,4761.0,284403825
1880,20201130,ذوب.csv,5176.0,1.0,5100.0,5176.0,5020.0,274374365
1881,20201201,ذوب.csv,5423.0,1.0,5200.0,5423.0,5001.0,362027797
1882,20201202,ذوب.csv,5517.0,1.0,5500.0,5660.0,5390.0,374826164
1883,20201205,ذوب.csv,5834.0,1.0,5560.0,5834.0,5411.0,274854739
1884,20201206,ذوب.csv,5688.0,1.0,6001.0,6020.0,5520.0,305424437
1885,20201207,ذوب.csv,5493.0,1.0,5643.0,5830.0,5493.0,231080194
1886,20201208,ذوب.csv,5501.0,1.0,5525.0,5650.0,5371.0,159428321
1887,20201209,ذوب.csv,5720.0,1.0,5477.0,5760.0,5450.0,195569044
1888,20201212,ذوب.csv,5905.0,1.0,5890.0,5905.0,5810.0,261936330
1889,20201213,ذوب.csv,6070.0,1.0,6000.0,6198.0,5810.0,407154596
1890,20201214,ذوب.csv,5803.0,1.0,6090.0,6090.0,5803.0,123082208
1891,20201215,ذوب.csv,5611.0,1.0,5611.0,5611.0,5611.0,51437083
1892,20201216,ذوب.csv,5511.0,1.0,5331.0,5681.0,5331.0,354180751
1893,20201219,ذوب.csv,5695.0,1.0,5680.0,5695.0,5570.0,144105585
1894,20201220,ذوب.csv,5610.0,1.0,5871.0,5871.0,5460.0,182401236
1895,20201221,ذوب.csv,5465.0,1.0,5750.0,5840.0,5420.0,97733529
1896,20201222,ذوب.csv,5601.0,1.0,5450.0,5749.0,5403.0,167206505
1897,20201223,ذوب.csv,5410.0,1.0,5610.0,5610.0,5321.0,155939943
1898,20201226,ذوب.csv,5181.0,1.0,5380.0,5519.0,5181.0,183885376
1899,20201227,ذوب.csv,5097.0,1.0,5041.0,5380.0,5015.0,155293321
1900,20201228,ذوب.csv,5115.0,1.0,5128.0,5319.0,5093.0,154109731
1901,20201229,ذوب.csv,4976.0,1.0,5096.0,5176.0,4920.0,156731788
1902,20201230,ذوب.csv,4709.0,1.0,4940.0,4978.0,4709.0,140470831
1903,20210102,ذوب.csv,4586.0,1.0,4660.0,4695.0,4586.0,152169504
1904,20210103,ذوب.csv,4551.0,1.0,4410.0,4700.0,4410.0,108612771
1905,20210109,ذوب.csv,4312.0,1.0,4312.0,4368.0,4312.0,154515410
1906,20210110,ذوب.csv,4528.0,1.0,4400.0,4528.0,4400.0,181276099
1907,20210111,ذوب.csv,4746.0,1.0,4750.0,4750.0,4621.0,311506996
1908,20210112,ذوب.csv,4505.0,1.0,4760.0,4760.0,4505.0,99512838
1909,20210123,ذوب.csv,5329.0,1.0,5355.0,5622.0,5140.0,357317347
1910,20210124,ذوب.csv,5012.0,1.0,5389.0,5440.0,5012.0,384086986
1911,20210125,ذوب.csv,4845.0,1.0,4845.0,5065.0,4845.0,282851616
1912,20210126,ذوب.csv,4647.0,1.0,4720.0,4891.0,4647.0,133707691
1913,20210127,ذوب.csv,4584.0,1.0,4470.0,4640.0,4452.0,190042651
1914,20210130,ذوب.csv,4733.0,1.0,4600.0,4733.0,4550.0,188993590
1915,20210131,ذوب.csv,4440.0,1.0,4860.0,4860.0,4436.0,176266907
1916,20210201,ذوب.csv,4346.0,1.0,4470.0,4628.0,4346.0,75894848
1917,20210202,ذوب.csv,4210.0,1.0,4230.0,4340.0,4210.0,180148924
1918,20210203,ذوب.csv,4014.0,1.0,4210.0,4300.0,4014.0,140899185
1919,20210206,ذوب.csv,3849.0,1.0,3960.0,4017.0,3849.0,85806834
1920,20210207,ذوب.csv,4051.0,1.0,3900.0,4051.0,3900.0,90877643
