tic,date,open,high,low,close,volume,value,count,yesterdayclose
????_??6,20161114,79095.3,79378.1,79095.3,79341.5,615121502,1.47954E+12,63022,3306646559
????_??6,20161115,79394.1,79458.7,79153.4,79236.2,683483000,1.64866E+12,66958,3318813446
????_??6,20161116,79280,79418.1,79268.4,79268.4,760509642,1.93622E+12,59146,3315935001
????_??6,20161119,79307.6,79335.6,79127.7,79278.6,478374133,1.07933E+12,50035,3317283607
????_??6,20161121,79306.1,79369.1,79306,79318.9,365362985,9.5707E+11,42877,3317466018
????_??6,20161122,79361.3,79418.9,79361.2,79393.8,489639622,1.35673E+12,53943,3319155351
????_??6,20161123,79426.5,79449.9,79384,79385.6,438677720,1.06884E+12,47812,3330629467
????_??6,20161126,79511,79607.7,79510.9,79541.4,522042318,1.31125E+12,52630,3330085622
????_??6,20161127,79579.3,79685.1,79579,79625.9,532427825,1.27369E+12,51372,3337002400
????_??6,20161129,79645.7,80018.6,79645.6,80018.6,567699395,1.52399E+12,57084,3340697687
????_??6,20161203,80180,80180,80033.8,80058.8,565139495,1.51182E+12,57647,3357175284
????_??6,20161204,80077.7,80115.1,80050.1,80063.7,483516179,1.25836E+12,44703,3358860803
????_??6,20161205,80157.6,80174.6,80014.1,80081.2,551388603,1.30737E+12,46270,3359067068
????_??6,20161206,80139.8,80851.1,80139.7,80830.5,825084533,1.77504E+12,57962,3357303166
????_??6,20161207,80965.3,81344.2,80965.3,81341.6,878130451,2.15363E+12,65459,3388477452
????_??6,20161210,81401.3,81505.7,81250.4,81250.5,432760989,1.1125E+12,45965,3421681014
????_??6,20161211,81264.8,81264.7,80925.8,80925.9,321295615,9.08969E+11,40095,3418302758
????_??6,20161212,81011.2,81129.5,80913.9,80915.5,409798564,1.14934E+12,42317,3404583753
????_??6,20161213,80911.9,80929.2,80741.1,80741.2,311489285,7.42185E+11,31574,3404318786
????_??6,20161214,80792.5,80806.8,80683.5,80683.6,559333382,1.34814E+12,44303,3396650160
????_??6,20161218,80690,80782.7,80675.2,80709,337890932,7.88042E+11,34093,3394228341
????_??6,20161219,80724.2,80766,80413.1,80413.1,399300257,8.72443E+11,37064,3388719874
????_??6,20161220,80511.4,80511.3,80122.6,80122.7,457718537,1.02163E+12,41968,3376196994
????_??6,20161221,80128,80250.8,80127.9,80250,302767348,7.21077E+11,31845,3364000798
????_??6,20161224,80252.5,80270.7,80161.1,80161.2,327757779,7.44526E+11,33538,3377011125
????_??6,20161225,80159.2,80159.1,79898.7,79898.9,321282128,7.11197E+11,31820,3373276940
????_??6,20161226,79926.3,80092.3,79926.2,79966.5,423290695,9.35925E+11,39690,3362236579
????_??6,20161227,79979.5,80002.1,79800.6,79800.8,456311070,1.01758E+12,43571,3364983545
????_??6,20161228,79822,79870.9,79598.3,79691.8,417275596,1.03475E+12,38526,3358010572
????_??6,20161231,79698.3,79758.2,79486.6,79486.6,377297812,8.44586E+11,40664,3353364342
????_??6,20170101,79482.2,79482.2,78895.7,78896,355386517,7.75261E+11,38348,3344681238
????_??6,20170102,78894.8,78968.8,78698.9,78968.9,523586855,1.11345E+12,41991,3319826375
????_??6,20170103,78970.4,79011.1,78952.1,78983.7,431588763,9.57141E+11,41676,3322894384
????_??6,20170104,79017,79017.1,78959.4,78990.3,335822773,8.11714E+11,30407,3323487580
????_??6,20170107,79002.2,79010.4,78826.5,78826.5,528364364,1.22511E+12,47552,3323771901
????_??6,20170108,78845.4,78911.4,78828.7,78833.4,539142082,1.03985E+12,47897,3316881859
????_??6,20170109,78823.8,78823.8,78609.5,78609.5,377573005,7.39637E+11,37578,3317172861
????_??6,20170111,78652.9,78652.8,78555.4,78622,464134231,1.01812E+12,44441,3308246885
????_??6,20170114,78709.1,78946.1,78709,78876.2,593739399,1.17694E+12,49592,3308953256
????_??6,20170115,78961.1,79131.1,78961,79073.2,636336284,1.44817E+12,52683,3319194719
????_??6,20170116,79101.7,79117.9,79069.5,79084.2,526417183,1.23995E+12,51552,3327430943
????_??6,20170117,79119.3,79293,79032.9,79280.4,522553573,1.13399E+12,47068,3327894203
????_??6,20170118,79310.2,79464.9,79310.2,79382.2,450933386,9.63462E+11,47307,3329668995
????_??6,20170121,79390.1,79394.5,79206.4,79206.6,327039924,7.25532E+11,36692,3333944480
????_??6,20170122,79211.5,79217.9,79153.5,79218,343160515,7.87041E+11,36387,3316247814
????_??6,20170123,79227.2,79311.3,79217.1,79263.5,369502928,7.8474E+11,38625,3316725298
????_??6,20170124,79281.3,79311.8,78249,78249.1,458620889,9.04961E+11,43501,3318317844
????_??6,20170125,78313.2,78325.7,78048.9,78049,578604704,1.1651E+12,54213,3276758153
????_??6,20170128,78053.9,78053.8,77714,77714.1,493440711,8.89466E+11,49471,3268212744
????_??6,20170129,77715.8,77755.9,77706.5,77707.3,400127230,8.90514E+11,46268,3254188441
????_??6,20170130,77753.2,77999.7,77753.1,77961.4,660598594,1.32995E+12,59429,3253903335
????_??6,20170131,78101.7,78123.4,77975.4,77975.4,1097820999,1.89421E+12,77282,3264545579
????_??6,20170201,77979.8,78004.1,77414.7,77414.9,707988262,1.25295E+12,57014,3265131860
????_??6,20170204,77414.8,77414.7,76825.7,76825.7,430367825,8.12307E+11,44901,3241654249
????_??6,20170205,76830.7,76830.7,76615.9,76616,496088909,9.07816E+11,48935,3216983977
????_??6,20170206,76615.3,76750.4,76615.2,76678.7,593036529,1.1304E+12,58894,3216482526
????_??6,20170207,76772.6,76874.2,76765.9,76766,573464679,1.06803E+12,53456,3219114686
????_??6,20170208,76787.2,76796,76731.8,76792.8,547749184,1.03374E+12,55399,3222780212
????_??6,20170211,76951.8,76968.2,76798.1,76816.8,541701985,1.20322E+12,50241,3223585253
????_??6,20170212,76821,76836.9,76772.5,76827.7,438821760,9.40129E+11,47441,3224593003
????_??6,20170213,76867.7,77125.7,76867.6,76975.5,468334161,1.05578E+12,47953,3222342055
????_??6,20170214,77009.3,77061.2,76964.7,77000.2,448809768,1.02927E+12,43273,3228541458
????_??6,20170215,77023.9,77209.4,77023.8,77189.7,526633365,1.31117E+12,55420,3229683576
????_??6,20170218,77202.8,77613.3,77202.8,77599.1,689645155,1.37458E+12,62381,3237632424
????_??6,20170219,77648.3,77772.5,77648.3,77658.6,513805287,1.04502E+12,52140,3254182977
????_??6,20170220,77705.6,77753.6,77697.7,77698.2,492334083,1.04267E+12,49095,3256273901
????_??6,20170221,77733.8,77815.9,77733.8,77800.2,453863740,8.61179E+11,48502,3257935607
????_??6,20170222,77818.1,77898.3,77818.1,77847.2,540287264,1.04205E+12,53030,3261785323
????_??6,20170225,77912.2,77924.5,77850.2,77863.5,570237910,1.09826E+12,51731,3263756794
????_??6,20170226,77891.7,77891.6,77574.6,77574.7,660791316,1.20133E+12,57160,3265642021
????_??6,20170227,77585.9,77617.4,77573.1,77590.7,514918481,1.04783E+12,53364,3253045553
????_??6,20170228,77638.2,77693.6,77593.4,77602.3,698074498,1.3695E+12,60536,3253718186
????_??6,20170301,77631.6,77653.9,77475.1,77475.2,536848172,1.09808E+12,50333,3254635480
????_??6,20170304,77463.5,77463.4,77135.1,77135.1,477982967,9.47285E+11,47279,3249300950
????_??6,20170305,77128.1,77139.6,76766.8,76766.9,508083603,1.03789E+12,45760,3233992163
????_??6,20170306,76799.1,76869.8,76780.2,76789.7,474546306,9.79177E+11,41072,3217814377
????_??6,20170307,76820.6,76829.7,76735.3,76800.4,526249184,1.15435E+12,49322,3219211198
????_??6,20170308,76806.4,76806.3,76285.5,76285.5,728357364,1.36901E+12,60955,3219660831
????_??6,20170311,76287,76315.5,76196.5,76315.6,553986143,1.32569E+12,51539,3196151896
????_??6,20170312,76322.7,76374.9,76286.5,76329,497847420,1.17519E+12,48390,3195793325
????_??6,20170313,76362.5,76464.4,76331.9,76332,526016064,1.11324E+12,49542,3194333970
????_??6,20170314,76394.6,76639.5,76394.6,76639,631938739,1.36453E+12,55391,3194458531
????_??6,20170315,76659.1,76775.7,76659,76737.9,460658326,9.52425E+11,44846,3206858506
????_??6,20170318,76788.7,77230,76788.6,77230,483585946,9.81308E+11,43506,3199503950
????_??6,20170325,77238.9,77493.9,77238.8,77485.8,282764388,7.12595E+11,31406,3219694336
????_??6,20170326,77504.8,77541.6,77492.7,77502.9,362972179,7.57501E+11,43405,3230355842
????_??6,20170327,77519.1,77529.4,77480.9,77523.3,356510812,8.14934E+11,44093,3232257019
????_??6,20170328,77533.3,77577.1,77533.2,77548.5,466165632,8.69605E+11,53826,3236340606
????_??6,20170329,77575.1,77607.4,77565.1,77584.4,547432473,9.3256E+11,58687,3237391000
????_??6,20170403,77598.8,77668,77598.7,77616.8,409651889,8.48056E+11,51752,3238892258
????_??6,20170404,77682.9,77698.1,77611.4,77647.1,597067676,1.21862E+12,65661,3240241908
????_??6,20170405,77680,77739.5,77679.9,77689.9,652694100,1.32673E+12,66934,3241508030
????_??6,20170408,77783.6,77911.8,77783.6,77804.7,768552029,1.45689E+12,73324,3243295478
????_??6,20170409,77945.2,78048.2,77860.4,77860.4,891601534,1.70624E+12,82037,3248087098
????_??6,20170410,78007.3,78204.4,78007.3,78107.8,1243357716,2.26868E+12,104344,3250413604
????_??6,20170412,78149.4,78173.9,78122.5,78132.4,1140348760,2.15867E+12,103098,3260506030
????_??6,20170415,78229.6,78509.8,78229.6,78383.3,1269618602,2.67576E+12,106009,3261810881
????_??6,20170416,78519.4,78649.9,78455.7,78471.7,1246050659,2.51897E+12,103685,3272199858
????_??6,20170417,78541.6,78561.4,78247.4,78247.5,860911727,1.77536E+12,77648,3275891472
????_??6,20170418,78306.5,78431.8,78306.4,78339.8,776121170,1.84886E+12,69216,3266486858
????_??6,20170419,78464.8,78657.6,78464.7,78651.4,852667171,1.98979E+12,76817,3270340713
????_??6,20170422,78812.6,79302.7,78812.5,79302.7,982701666,2.23277E+12,84906,3282891816
????_??6,20170423,79466.7,79577.5,79390.6,79390.6,1012683752,2.14814E+12,88983,3311294851
????_??6,20170424,79407,79461.4,79365.8,79425.9,803888712,1.768E+12,77070,3315244843
????_??6,20170426,79548,79596.8,79511.5,79596.9,894705199,1.9778E+12,81169,3316717179
????_??6,20170429,79670.1,79822.9,79670,79755.6,813111262,1.88767E+12,73836,3323856958
????_??6,20170430,79821.9,79919.3,79785,79785,834677365,1.77625E+12,77438,3302579881
????_??6,20170501,79797.2,79909.9,79730.5,79826.6,886214149,1.69418E+12,71920,3303800471
????_??6,20170502,79887.6,80013.8,79887.6,79942.1,832219609,1.75319E+12,71540,3305522027
????_??6,20170503,79995.8,80099.3,79951.6,79969.2,685659738,1.61945E+12,65671,3310301967
????_??6,20170506,80022.6,80027.2,79697.3,79697.4,758427230,1.73324E+12,72648,3310292712
????_??6,20170507,79705.1,79705.1,79604.1,79660.9,793756615,1.69797E+12,72910,3299044487
????_??6,20170508,79756,79773.1,79732.8,79744.1,914369596,2.04339E+12,72035,3297412269
????_??6,20170509,79760.8,79858.8,79664.2,79858.8,966644816,1.97862E+12,72358,3300841904
????_??6,20170510,80012.7,80143.4,80012.6,80127.1,876364862,1.59925E+12,63412,3305589938
????_??6,20170513,80151.5,80176.9,80139.4,80142,506640340,1.09512E+12,46082,3315349079
????_??6,20170514,80140.8,80140.7,79958.7,79963,523527578,1.12949E+12,47785,3316064419
????_??6,20170515,79972.1,80004.7,79957.4,79957.5,380350325,7.74565E+11,37782,3308554485
????_??6,20170516,80042.8,80171.2,80042.7,80129.3,450153875,9.60595E+11,40588,3308224032
????_??6,20170517,80234.8,80397.6,80234.8,80344.2,768674494,1.56236E+12,54983,3303156706
????_??6,20170520,80837.5,81132.6,80837.5,81077.6,865549027,1.52949E+12,51968,3311881871
????_??6,20170521,81149.2,81256.2,81149.2,81194,683041936,1.40215E+12,52081,3342035210
????_??6,20170522,81238,81308.6,81121.8,81124.4,472248585,1.13913E+12,43820,3321986179
????_??6,20170523,81151.5,81183.4,81124.2,81124.4,504571215,1.14907E+12,46305,3311367528
????_??6,20170524,81140.2,81148.6,81068.3,81146.2,545232776,1.38981E+12,47603,3309307027
????_??6,20170527,81155.4,81161.7,80921.1,80921.2,397277900,8.97429E+11,44005,3309662729
????_??6,20170528,80943.8,80943.8,80713.2,80713.2,387485176,8.47529E+11,42381,3298601887
????_??6,20170529,80716.2,80730,80599.5,80607.9,479311856,1.08585E+12,47666,3287921011
????_??6,20170530,80609.1,80621.9,80503.6,80511.5,396938231,8.09492E+11,37827,3283520970
????_??6,20170531,80525.2,80565.8,80513.2,80513.3,471321712,1.22717E+12,42249,3280153521
????_??6,20170603,80529,80548.1,80288.9,80288.9,385262771,1.01081E+12,37579,3277091772
????_??6,20170606,80310.1,80332.5,80283.5,80293.5,317644540,7.26066E+11,34813,3266521875
????_??6,20170607,80296.6,80299.7,79758.4,79758.5,526406132,1.08836E+12,48839,3269155596
????_??6,20170610,79811.3,79898.4,79811.2,79855.7,306726428,7.11191E+11,30084,3247244223
????_??6,20170611,79864.8,79884.3,79845.4,79870.7,371698390,7.76714E+11,34247,3250864672
????_??6,20170612,79872.9,79872.8,79564.1,79564.1,261660303,5.70508E+11,28353,3250040127
????_??6,20170613,79569.2,79575.7,79426.8,79426.9,368730039,8.17124E+11,33210,3237221319
????_??6,20170614,79440.2,79474.2,79432.2,79465.7,427765186,7.9994E+11,37522,3230360343
????_??6,20170617,79486,79533.7,79285,79285,329196974,7.01678E+11,34415,3231651508
????_??6,20170618,79294.7,79297.9,78990.4,78990.4,409022368,8.8135E+11,38364,3224305901
????_??6,20170619,79001.7,79001.7,78859.1,78859.2,305463874,7.695E+11,30441,3211605548
????_??6,20170620,78861.2,78884.4,78833.6,78867.5,312427234,7.38454E+11,28932,3201386370
????_??6,20170621,78880.2,78883.7,78736.1,78736.2,291781139,6.62797E+11,29674,3201230598
????_??6,20170624,78756.9,78772.5,78652.7,78652.7,241221183,5.08467E+11,26536,3195514164
????_??6,20170625,78671.5,78707.3,78661.4,78665.5,314537803,7.24125E+11,30082,3191704147
????_??6,20170628,78687.1,78760.3,78687.1,78704.5,270549888,6.69503E+11,31295,3192021070
????_??6,20170701,78751.1,78820.9,78751,78799.7,359152098,9.23179E+11,36112,3192522648
????_??6,20170702,78808.1,78821.2,78765.2,78765.3,271593492,6.78494E+11,32029,3194419966
????_??6,20170703,78775.5,78775.4,78659.1,78659.2,318721398,7.58546E+11,34858,3186827151
????_??6,20170704,78654.1,78671.2,78622.1,78632.5,359722160,9.04885E+11,37225,3179202090
????_??6,20170705,78652.1,78733.8,78644.7,78700.2,411698962,1.03023E+12,41866,3183697477
????_??6,20170708,78799.7,78893.2,78799.6,78881.6,455327119,1.24711E+12,42857,3184417423
????_??6,20170709,78899.8,78993.4,78899.8,78985.4,412708513,1.0007E+12,42023,3192869854
????_??6,20170710,79009.5,79386.6,79009.4,79377,550452221,1.24671E+12,48679,3192442059
????_??6,20170711,79414.7,79511.2,79414.6,79490.4,484421123,1.13115E+12,46332,3192871293
????_??6,20170712,79510.8,79566.4,79509.5,79509.6,393350400,9.37876E+11,39522,3197310350
????_??6,20170715,79530.5,79684,79530.4,79658.9,494583736,1.47214E+12,43325,3197780972
????_??6,20170716,79669,79699.9,79608.7,79620.8,387846256,9.12712E+11,41035,3194381360
????_??6,20170717,79682.2,79705.5,79628.7,79692.9,624199267,1.38106E+12,50846,3191728707
????_??6,20170718,79733.3,79792.6,79733.3,79735.7,360353865,8.84278E+11,40521,3190395993
????_??6,20170719,79764.3,80178.5,79764.3,80162.5,349690575,9.48034E+11,37294,3208780387
????_??6,20170722,80250.1,80671.5,80250,80670.8,425926199,9.50094E+11,42935,3206417002
????_??6,20170723,80693.5,80889,80676.5,80863,579637395,1.33353E+12,48016,3199343193
????_??6,20170724,80894.4,81008.1,80894.4,80933.9,493755121,1.13681E+12,50883,3194442012
????_??6,20170725,80978,81242.6,80882.5,81181.7,514926914,1.48251E+12,56695,3190657411
????_??6,20170726,81297.6,81628.5,81297.5,81509.3,789010339,2.86519E+12,96756,3198236796
????_??6,20170729,81572,81572,81351,81420.9,369815411,1.12502E+12,52026,3215420107
????_??6,20170730,81438.5,81635,81438.5,81491.4,435047469,1.07107E+12,53094,3211772510
????_??6,20170731,81502.5,81596.7,81502.5,81533.5,424389336,1.02697E+12,47850,3213853911
????_??6,20170801,81553.5,81565.8,81415.8,81415.9,344923822,9.58723E+11,46265,3215513784
????_??6,20170802,81436.3,81445.8,81265.8,81265.9,336267489,8.88576E+11,42337,3210873404
????_??6,20170806,81302.7,81424.6,81302.6,81384.1,358790760,8.28686E+11,44600,3204959358
????_??6,20170807,81397.8,81402.2,81285.7,81285.7,359096536,8.51985E+11,41269,3207955002
????_??6,20170808,81300.2,81346.7,81278.2,81313.9,351800627,9.05366E+11,42843,3204078479
????_??6,20170809,81370.7,81626.4,81370.6,81579.3,479424405,1.15637E+12,49280,3205190397
????_??6,20170812,81613,81805.6,81612.9,81763.1,405760701,1.00156E+12,46127,3215649563
????_??6,20170813,81771.6,81818.6,81661.4,81661.5,343665635,7.72254E+11,40667,3223845847
????_??6,20170814,81664.7,81673.6,81597.1,81659.3,367870438,8.91803E+11,37642,3219822016
????_??6,20170815,81659.8,81716.6,81611.3,81696.3,466185239,1.00785E+12,45463,3219731940
????_??6,20170816,81696.3,81741.8,81696.2,81741.9,374967823,9.42434E+11,42301,3221878822
????_??6,20170819,81808.2,82021.1,81808.2,81954.9,642394200,1.43898E+12,51151,3223668370
????_??6,20170820,81986.8,82016.2,81984.3,82016.2,345151995,8.15067E+11,40207,3232070149
????_??6,20170821,82043.4,82084.2,82023,82075,448067687,1.04292E+12,44455,3234487096
????_??6,20170822,82119.7,82428.5,82119.6,82372.4,581756878,1.2644E+12,52999,3236806157
????_??6,20170823,82413.6,82570,82413.5,82541.8,508257658,1.05213E+12,42884,3248533622
????_??6,20170826,82583.5,82933.1,82583.5,82897.1,595865467,1.26292E+12,49852,3255214861
????_??6,20170827,82924.6,82968.1,82853.3,82885,432196370,1.01116E+12,46342,3269227233
????_??6,20170828,82898.5,83015.2,82898.5,83012.1,438616274,1.04871E+12,43183,3268750165
????_??6,20170829,83106.5,83401.8,83106.4,83252,808686531,1.65703E+12,62487,3273762387
????_??6,20170830,83295.4,83342.9,83262.6,83272.9,542570374,1.11561E+12,51184,3282691807
????_??6,20170902,83299.3,83440.9,83290.5,83428.2,403999059,7.55006E+11,39969,3283216190
????_??6,20170903,83478.6,83586.3,83297.7,83345.2,703533347,1.19101E+12,58373,3289339656
????_??6,20170904,83346.5,83503.8,83333.7,83452.1,493861967,1.07164E+12,47058,3286068295
????_??6,20170905,83460.6,83764.1,83460.6,83733.5,440145695,9.17023E+11,43403,3290530342
????_??6,20170906,83743.9,83762.3,83674.7,83675.3,357292996,7.89957E+11,34596,3301626405
????_??6,20170910,83530.6,83530.5,83255.7,83255.7,342500585,6.89244E+11,34322,3299330705
????_??6,20170911,83238.1,83369.1,83238,83369.1,367430294,7.9529E+11,36513,3282391704
????_??6,20170912,83371.3,83490.3,83371.3,83469.2,344921026,6.98395E+11,44173,3285865973
????_??6,20170913,83513.8,83534.5,83480.7,83523.8,457535160,9.85352E+11,50029,3291370243
????_??6,20170916,83524.2,83685.6,83524.1,83683.2,440080617,1.0293E+12,41179,3304924576
????_??6,20170917,83732,83916.6,83731.9,83916.6,376260488,8.43562E+11,39862,3308677571
????_??6,20170918,83944.1,84414.4,83944.1,84414.5,369001807,8.21632E+11,37936,3317909179
????_??6,20170919,84455.2,85344.2,84455.2,85343.9,591741081,1.33565E+12,52660,3337591609
????_??6,20170920,85416.4,85832.1,85416.4,85831.8,746454091,1.45018E+12,80853,3373177317
????_??6,20170923,85873.4,85873.4,85769,85798.4,581279355,1.1788E+12,103192,3388123189
????_??6,20170924,85820.2,85820.1,85572.5,85588.8,523685887,1.12413E+12,57741,3386804976
????_??6,20170925,85611.2,85645.8,85516.7,85516.9,452172627,1.05954E+12,48795,3416478562
????_??6,20170926,85624.6,85656.4,85619.7,85628.8,531526448,1.0869E+12,50991,3413605061
????_??6,20170927,85742.3,85878.9,85742.3,85819,656097470,1.5568E+12,62128,3418012299
????_??6,20171002,85839.6,85839.6,85488.5,85514.9,734396480,2.01482E+12,120133,3425604214
????_??6,20171003,85512.7,85517.4,85354.9,85355,416994991,1.14167E+12,67645,3413465855
????_??6,20171004,85364.2,85480.9,85364.1,85429.5,444226427,1.14221E+12,62649,3407081991
????_??6,20171007,85516.7,85520.5,85069.4,85069.5,510525424,1.09387E+12,64364,3410057381
????_??6,20171008,85306.5,85306.5,84554.7,84564.9,619912272,1.34392E+12,63179,3395685205
????_??6,20171009,84568.2,84626.5,84568.2,84611.6,338338552,9.65958E+11,50207,3375527714
????_??6,20171010,84618.7,84751.1,84618.6,84734.4,347527794,8.17421E+11,41401,3377391957
