,date,tic,open,high,low,close,volume,value,count,yesterday,code,name_en,name,date_jalali,last,stopped,b_queue,s_queue,day,log_volume,change,daily_variance
146,2018-08-15,بموتو,2827.32,2977.0,2810.0,2856.36,23455.0,86728780.0,8.0,2859.0,MOTJ,Motogen-a,موتوژن‌-ت,13970524.0,2977.09,False,False,False,4,18.020142336698516,0.01016678569928159,0.05846601968939489
146,2018-08-15,پتاير,61.38,67.0,61.0,65.8,796294.0,2074454860.0,193.0,64.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970524.0,66.86,False,False,False,4,17.774343581699746,0.06717325227963518,0.0911854103343465
146,2018-08-15,پلاسك,814.83,815.0,786.0,793.96,2435472.0,1945646148.0,227.0,803.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970524.0,794.96,False,False,False,4,21.38268421769442,-0.026285958990377355,0.036525769560179354
147,2018-08-18,بترانس,510.68,511.0,499.0,512.03,337602.0,1766407787.0,93.0,514.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970527.0,502.66,False,False,False,0,18.96800618292997,0.0026365642638126008,0.023436126789445934
147,2018-08-18,بسويچ,2157.16,2208.0,2157.0,2262.9,17558.0,60234526.0,12.0,2270.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970527.0,2207.81,False,False,False,0,17.497667421013848,0.04672765036015742,0.022537451942198063
147,2018-08-18,بموتو,2834.96,2995.0,2835.0,2867.05,30268.0,116836365.0,17.0,2856.0,MOTJ,Motogen-a,موتوژن‌-ت,13970527.0,2926.66,False,False,False,0,18.278885233378286,0.011192689349680035,0.05580649099248356
147,2018-08-18,پتاير,67.19,69.0,64.0,68.88,642350.0,1751822113.0,184.0,66.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970527.0,69.08,False,False,False,0,17.605254465579232,0.024535423925667797,0.07259001161440186
147,2018-08-18,پلاسك,789.99,821.0,790.0,809.86,2838185.0,2313784888.0,245.0,794.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970527.0,813.84,False,False,False,0,21.555536714550637,0.024535104832934092,0.038278220927073815
148,2018-08-19,بترانس,507.49,508.0,496.0,508.46,479308.0,2483762958.0,150.0,512.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970528.0,503.53,False,False,False,1,19.31148522567716,0.0019077213546787762,0.023600676552727847
148,2018-08-19,بسويچ,2235.04,2235.0,2159.0,2259.73,16809.0,58772093.0,46.0,2263.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970528.0,2184.38,False,False,False,1,17.452670352336185,0.010926084089692156,0.033632336606585746
148,2018-08-19,بموتو,2904.5,2995.0,2843.0,2895.33,84178.0,325892226.0,23.0,2867.0,MOTJ,Motogen-a,موتوژن‌-ت,13970528.0,2995.43,False,False,False,1,19.3115432565779,-0.0031671692000566683,0.05249833352329441
148,2018-08-19,پتاير,70.57,72.0,69.0,71.68,1397670.0,3966959694.0,366.0,69.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970528.0,72.32,False,False,False,1,18.42252889107588,0.015485491071428761,0.04185267857142857
148,2018-08-19,پلاسك,815.83,847.0,814.0,831.72,5272691.0,4412623721.0,544.0,810.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970528.0,838.68,False,False,False,1,22.20154726209621,0.019104987255326295,0.039676814312509016
149,2018-08-20,بترانس,505.07,505.0,491.0,507.49,146971.0,757525319.0,70.0,508.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970529.0,494.93,False,False,False,2,18.127467573675574,0.0047685668683127075,0.027586750477841926
149,2018-08-20,بسويچ,2160.32,2215.0,2156.0,2257.83,5900.0,20289990.0,6.0,2260.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970529.0,2214.78,False,False,False,2,16.404867083903778,0.04318748532883333,0.026131285349206983
149,2018-08-20,بموتو,2888.45,3034.0,2888.0,2897.62,103032.0,391215159.0,32.0,2895.0,MOTJ,Motogen-a,موتوژن‌-ت,13970529.0,2941.94,False,False,False,2,19.514439887941776,0.0031646661743085958,0.05038617900207757
149,2018-08-20,پتاير,74.01,74.0,72.0,73.35,1271366.0,3692413860.0,255.0,72.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970529.0,73.98,False,False,False,2,18.350844975541875,-0.008997955010225097,0.027266530334015
149,2018-08-20,پلاسك,848.62,869.0,835.0,851.6,3071446.0,2631006878.0,400.0,832.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970529.0,846.63,False,False,False,2,21.684775951464406,0.003499295443870383,0.03992484734617191
150,2018-08-21,بترانس,502.66,503.0,482.0,491.74,1157662.0,5833931423.0,180.0,507.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970530.0,495.89,False,False,False,3,20.159863133478993,-0.022206857282303687,0.042705494773660875
150,2018-08-21,بسويچ,2229.97,2272.0,2184.0,2254.66,22368.0,78497765.0,14.0,2258.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970530.0,2190.72,False,False,False,3,17.736141109549248,0.010950653313581674,0.03903027507473411
150,2018-08-21,بموتو,2903.73,3010.0,2904.0,2906.79,56413.0,217113100.0,9.0,2898.0,MOTJ,Motogen-a,موتوژن‌-ت,13970530.0,2941.94,False,False,False,3,18.915259565907224,0.0010527076259378716,0.036466342597848485
150,2018-08-21,پتاير,77.01,77.0,75.0,76.84,212994.0,647962353.0,48.0,73.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970530.0,76.96,False,False,False,3,16.61074461318108,-0.0022123893805309955,0.026028110359187923
150,2018-08-21,پلاسك,863.52,888.0,852.0,866.5,3451753.0,3011019008.0,382.0,852.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970530.0,863.52,False,False,False,3,21.818854885058037,0.003439122908251608,0.0415464512406232
151,2018-08-25,بترانس,497.73,503.0,490.0,500.24,1634339.0,8457290811.0,168.0,492.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970603.0,492.99,False,False,False,0,20.521836982483233,0.005017591556053076,0.025987525987525985
151,2018-08-25,بسويچ,2309.75,2310.0,2197.0,2254.66,8889.0,31634785.0,11.0,2255.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970603.0,2259.73,False,False,False,0,16.813324300757387,-0.02443383924848986,0.050118421402783574
151,2018-08-25,بموتو,2979.38,3052.0,2979.0,2951.11,93723.0,372257637.0,38.0,2907.0,MOTJ,Motogen-a,موتوژن‌-ت,13970603.0,3051.97,False,False,False,0,19.43803555210075,-0.0095794463778036,0.02473645509655689
151,2018-08-25,پتاير,77.65,81.0,76.0,78.23,1568021.0,4856562187.0,312.0,77.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970603.0,80.5,False,False,False,0,18.62497807835694,0.007414035536239272,0.06391409945033874
151,2018-08-25,پلاسك,870.48,899.0,861.0,885.38,6386630.0,5692370632.0,616.0,867.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970603.0,899.3,False,False,False,0,22.45573423207747,0.016828932209898548,0.04291942442792925
152,2018-08-26,بترانس,497.82,525.0,498.0,512.32,4364136.0,23130821584.0,598.0,500.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970604.0,525.18,False,False,False,1,21.52788021932752,0.028302623360399858,0.05270143660212367
152,2018-08-26,بسويچ,2222.37,2256.0,2222.0,2247.7,51765.0,181786638.0,10.0,2255.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970604.0,2255.93,False,False,False,1,18.572132274350995,0.011269297504115287,0.015126573831027274
152,2018-08-26,بموتو,3098.59,3099.0,3098.0,2960.28,17600.0,71364539.0,24.0,2951.0,MOTJ,Motogen-a,موتوژن‌-ت,13970604.0,3098.59,False,False,False,1,17.768693318465157,-0.046721931709162626,0.00033780588322726226
152,2018-08-26,پتاير,81.21,82.0,79.0,81.69,2205321.0,7131644021.0,374.0,78.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970604.0,80.58,False,False,False,1,19.00931522985267,0.005875872199779704,0.03672420124862284
152,2018-08-26,پلاسك,903.27,929.0,903.0,927.12,6667983.0,6222423673.0,539.0,885.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970604.0,929.11,False,False,False,1,22.544910980385605,0.025724825265337845,0.028043834670808527
153,2018-08-27,بترانس,523.92,526.0,512.0,522.38,3149682.0,17020956520.0,368.0,512.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970605.0,517.16,False,False,False,2,21.221207345714962,-0.002948045484130257,0.026800413492093878
153,2018-08-27,بسويچ,2247.7,2360.0,2248.0,2270.49,89700.0,327087019.0,36.0,2248.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970605.0,2359.77,False,False,False,2,19.131976994258963,0.010037480896194198,0.049328559033512596
153,2018-08-27,بموتو,3107.76,3108.0,3108.0,2978.62,33933.0,138005511.0,12.0,2960.0,MOTJ,Motogen-a,موتوژن‌-ت,13970605.0,3107.76,False,True,False,2,18.431358656192604,-0.04335564791749211,0.0
153,2018-08-27,پتاير,81.36,82.0,78.0,78.38,2682249.0,8323146459.0,455.0,82.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970605.0,77.62,False,False,False,2,19.163734972449085,-0.03801990303648895,0.05103342689461598
153,2018-08-27,پلاسك,957.92,958.0,881.0,891.35,10699401.0,9598237429.0,857.0,927.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970605.0,881.41,False,False,False,2,22.97843548395458,-0.07468446738093895,0.0863858192629158
154,2018-08-28,بترانس,526.82,527.0,505.0,521.89,1244298.0,6717094170.0,192.0,522.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970606.0,524.79,False,False,False,3,20.29153891114004,-0.009446435072524984,0.04215447699706835
154,2018-08-28,بسويچ,2370.53,2384.0,2261.0,2352.17,173271.0,652276921.0,44.0,2270.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970606.0,2383.83,False,False,False,3,19.825705707145854,-0.007805558271723611,0.05229213874847481
154,2018-08-28,بموتو,3126.86,3127.0,3125.0,3126.86,533836.0,2184406912.0,60.0,2979.0,MOTJ,Motogen-a,موتوژن‌-ت,13970606.0,3126.86,False,False,False,3,21.23562853977689,0.0,0.0006396192985934771
154,2018-08-28,پتاير,78.02,78.0,74.0,75.55,1837120.0,5494152717.0,315.0,78.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970606.0,74.51,False,False,False,3,18.748504374680156,-0.032693580410324274,0.05294506949040371
154,2018-08-28,پلاسك,889.36,914.0,849.0,871.47,7726374.0,6775810400.0,685.0,891.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970606.0,864.52,False,False,False,3,22.630331669969472,-0.020528532250106125,0.07458661801324198
155,2018-08-29,بترانس,524.89,532.0,513.0,527.6,2118662.0,11563420081.0,211.0,522.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970607.0,514.45,False,False,False,4,20.834633736168197,0.005136467020470122,0.03601213040181956
155,2018-08-29,بسويچ,2469.3,2469.0,2355.0,2375.6,50963.0,198215700.0,29.0,2352.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970607.0,2469.3,False,False,False,4,18.611860474356725,-0.03944266711567616,0.047987876746927095
155,2018-08-29,بموتو,3170.42,3283.0,3132.0,3226.96,270032.0,1140719975.0,40.0,3127.0,MOTJ,Motogen-a,موتوژن‌-ت,13970607.0,3282.75,False,False,False,4,20.58559154603771,0.017521134442323415,0.04679326672781813
155,2018-08-29,پتاير,76.21,77.0,76.0,76.16,1701443.0,5129376550.0,181.0,76.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970607.0,77.01,False,False,False,4,18.679823662992003,-0.0006565126050419796,0.013130252100840336
155,2018-08-29,پلاسك,869.49,894.0,856.0,876.44,3722496.0,3282767047.0,354.0,871.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970607.0,873.46,False,False,False,4,21.905773216932527,0.00792980694628274,0.04335721783579024
156,2018-09-01,بترانس,531.66,532.0,516.0,527.31,259626.0,1413049725.0,59.0,528.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970610.0,522.96,False,False,False,0,18.734786023773108,-0.008249416851567434,0.03034268267243178
156,2018-09-01,بسويچ,2494.0,2494.0,2494.0,2375.6,151.0,594789.0,3.0,2376.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970610.0,2494.0,False,True,False,0,12.79028515295663,-0.04984004041084362,0.0
156,2018-09-01,بموتو,3388.2,3388.0,3388.0,3283.51,96038.0,425832492.0,24.0,3227.0,MOTJ,Motogen-a,موتوژن‌-ت,13970610.0,3388.2,False,True,False,0,19.569167476619032,-0.03188356362551038,0.0
156,2018-09-01,پتاير,77.72,80.0,78.0,79.64,590482.0,1861874430.0,80.0,76.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970610.0,79.94,False,False,False,0,17.666210910709115,0.02410848819688601,0.025113008538422903
156,2018-09-01,پلاسك,860.54,894.0,855.0,873.46,4790963.0,4210637611.0,438.0,876.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970610.0,874.45,False,False,False,0,22.154704328759784,0.014791747761775092,0.044650012593593295
157,2018-09-02,بترانس,522.86,531.0,516.0,524.41,1426183.0,7734489746.0,199.0,527.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970611.0,531.46,False,False,False,1,20.43278602383884,0.002955702599111296,0.028603573539787572
157,2018-09-02,بسويچ,2494.0,2494.0,2494.0,2387.63,24407.0,96139173.0,9.0,2376.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970611.0,2494.0,False,True,False,1,17.880681776517797,-0.0445504537972801,0.0
157,2018-09-02,بموتو,3447.04,3447.0,3447.0,3443.21,266221.0,1200922931.0,60.0,3284.0,MOTJ,Motogen-a,موتوژن‌-ت,13970611.0,3447.04,False,True,False,1,20.63624152468403,-0.0011123341300704654,0.0
157,2018-09-02,پتاير,83.61,84.0,80.0,83.25,3947624.0,13010589547.0,431.0,80.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970611.0,83.61,False,False,False,1,19.610472565765388,-0.0043243243243243175,0.04804804804804805
157,2018-09-02,پلاسك,875.45,892.0,856.0,871.47,3545300.0,3108494567.0,278.0,873.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970611.0,859.55,False,False,False,1,21.85131478156156,-0.004566995995272377,0.041309511515026334
158,2018-09-03,بترانس,531.66,532.0,514.0,523.15,758400.0,4094913047.0,185.0,524.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970612.0,514.26,False,False,False,2,19.798834459750005,-0.01626684507311477,0.034406957851476634
158,2018-09-03,بسويچ,2506.66,2507.0,2507.0,2392.69,10000.0,39590000.0,2.0,2388.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970612.0,2506.66,False,True,False,2,16.990513906988138,-0.04763258090266595,0.0
158,2018-09-03,بموتو,3590.69,3591.0,3515.0,3562.42,319199.0,1488116080.0,71.0,3443.0,MOTJ,Motogen-a,موتوژن‌-ت,13970612.0,3589.17,False,False,False,2,20.851765379905217,-0.00793561679981585,0.021333812408418997
158,2018-09-03,پتاير,85.37,86.0,81.0,83.63,1016656.0,3365756124.0,220.0,83.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970612.0,81.61,False,False,False,2,18.258431675450602,-0.020805930886045786,0.05978715771852206
158,2018-09-03,پلاسك,873.46,903.0,867.0,883.4,3525207.0,3134625894.0,357.0,871.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970612.0,884.39,False,False,False,2,21.859227815071037,0.011251980982567286,0.04075164138555581
159,2018-09-04,بترانس,521.99,533.0,503.0,523.73,1167068.0,6325014316.0,142.0,523.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970613.0,521.89,False,False,False,3,20.23098146298682,0.00332232257079031,0.05728142363431539
159,2018-09-04,بسويچ,2511.73,2512.0,2512.0,2393.96,2483.0,9850061.0,2.0,2393.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970613.0,2511.73,False,True,False,3,15.597926963048737,-0.0491946398436064,0.0
159,2018-09-04,بموتو,3591.46,3740.0,3392.0,3671.69,334051.0,1605186654.0,76.0,3562.0,MOTJ,Motogen-a,موتوژن‌-ت,13970613.0,3477.6,False,False,False,3,20.927456280431617,0.021850973257546258,0.0947792433457073
159,2018-09-04,پتاير,83.99,84.0,81.0,82.8,676902.0,2218634545.0,184.0,84.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970613.0,81.56,False,False,False,3,17.841709846529728,-0.014371980676328475,0.036231884057971016
159,2018-09-04,پلاسك,893.33,904.0,866.0,889.36,5914806.0,5292489049.0,488.0,883.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970613.0,894.33,False,False,False,3,22.38347135981086,-0.004463884141405086,0.04272735450211388
160,2018-09-05,بترانس,525.86,526.0,513.0,524.02,836030.0,4533633910.0,117.0,524.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970614.0,525.57,False,False,False,4,19.897949628122042,-0.003511316361970978,0.02480821342696844
160,2018-09-05,بسويچ,2513.63,2514.0,2514.0,2401.56,15585.0,61872450.0,3.0,2394.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970614.0,2513.63,False,True,False,4,17.43793799737897,-0.0466655007578408,0.0
160,2018-09-05,بموتو,3499.76,3630.0,3488.0,3511.22,541213.0,2486920420.0,49.0,3672.0,MOTJ,Motogen-a,موتوژن‌-ت,13970614.0,3515.04,False,False,False,4,21.36528703010116,0.003263822830810824,0.04044178376746544
160,2018-09-05,پتاير,82.09,84.0,79.0,80.35,1034402.0,3290274832.0,204.0,83.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970614.0,80.1,False,False,False,4,18.23572613210945,-0.021655258245177465,0.06222775357809583
160,2018-09-05,پلاسك,885.38,914.0,884.0,898.3,5625142.0,5086898545.0,531.0,889.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970614.0,884.39,False,False,False,4,22.343260838415727,0.014382722921073093,0.033396415451408215
161,2018-09-08,بترانس,525.86,527.0,508.0,523.83,1112259.0,6025962772.0,181.0,524.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970617.0,526.82,False,False,False,0,20.183070844543696,-0.0038753030563350183,0.03627130939426913
161,2018-09-08,بسويچ,2521.22,2521.0,2521.0,2409.79,15959.0,63548738.0,6.0,2402.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970617.0,2521.22,False,True,False,0,17.465073098157784,-0.04624054378182325,0.0
161,2018-09-08,بموتو,3400.42,3630.0,3400.0,3502.82,86956.0,396592914.0,38.0,3511.0,MOTJ,Motogen-a,موتوژن‌-ت,13970617.0,3468.43,False,False,False,0,19.534481159926777,0.02923358893691371,0.06566138140127098
161,2018-09-08,پتاير,81.08,84.0,80.0,83.18,2434725.0,8016832439.0,429.0,80.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970617.0,84.36,False,False,False,0,19.126351306090836,0.025246453474392982,0.04808848280836739
161,2018-09-08,پلاسك,912.21,943.0,894.0,933.08,5543750.0,5205238037.0,534.0,898.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970617.0,943.02,False,False,False,0,22.366672667120383,0.022366785270287654,0.05251425386890727
162,2018-09-09,بترانس,529.72,550.0,527.0,547.32,13300839.0,75303730455.0,990.0,524.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970618.0,549.93,False,False,False,1,22.708371314420727,0.032156690784184795,0.0420229481838778
162,2018-09-09,بسويچ,2530.09,2530.0,2530.0,2451.58,82996.0,331652016.0,11.0,2410.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970618.0,2530.09,False,True,False,1,19.131035686486968,-0.032024245588559305,0.0
162,2018-09-09,بموتو,3484.48,3627.0,3439.0,3541.79,272229.0,1261679399.0,78.0,3503.0,MOTJ,Motogen-a,موتوژن‌-ت,13970618.0,3604.45,False,False,False,1,20.68678643088152,0.01618108357638368,0.053080504490667146
162,2018-09-09,پتاير,87.32,87.0,83.0,85.63,2428449.0,8231584591.0,463.0,83.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970618.0,84.36,False,False,False,1,19.152799028967856,-0.019736073805909117,0.04671260072404532
162,2018-09-09,پلاسك,978.79,979.0,979.0,978.79,2464446.0,2427479310.0,196.0,933.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970618.0,978.79,False,True,False,1,21.603794708673938,0.0,0.0
163,2018-09-10,بترانس,574.67,575.0,574.0,574.67,29464546.0,175166378719.0,1768.0,547.0,TRNS,S*Iran Transfo-a,ايران‌_ترانسفو-ت,13970619.0,574.67,False,False,False,2,23.55249423102687,0.0,0.0017401291175805245
163,2018-09-10,بسويچ,2573.77,2574.0,2574.0,2458.54,13525.0,54979125.0,4.0,2452.0,SWIC,Pars Switch-a,پارس‌سويچ‌-ت,13970619.0,2573.77,False,True,False,2,17.319618060517705,-0.046869280141872825,0.0
163,2018-09-10,بموتو,3541.79,3667.0,3534.0,3560.13,108916.0,511399134.0,37.0,3542.0,MOTJ,Motogen-a,موتوژن‌-ت,13970619.0,3534.15,False,False,False,2,19.775884561945382,0.005151497276784877,0.03735818635836332
163,2018-09-10,پتاير,84.87,88.0,85.0,86.64,2372078.0,8135426730.0,395.0,86.0,TAIR,Iran Tire-a,ايران‌_تاير-ت,13970619.0,85.88,False,False,False,2,19.14103852489433,0.02042936288088638,0.03462603878116344
163,2018-09-10,پلاسك,1003.63,1027.0,944.0,1012.58,10253004.0,10447102802.0,851.0,979.0,PLKK,Plascokar Saipa-a,پلاسكوكار-ت,13970619.0,1022.51,False,False,False,2,23.063338101986933,0.008838807797902432,0.08196883209227912
